Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2025-06-06 11:59:54.129579942 +0000 UTC m=+1201.306410228,1675079994,ts-inside-payment-service-6f94c49ccd-t4k6c,11.146379544788251,2.229231705139441,512.26171875,25.613085937500003,94.0,98.0,4875.8517688789325,74964.71576589192,0.0145,0.4,0.0197499999999999,0.4499999999999999,0.02395,0.49,0.2666666666666666,0,9.510489510455375,62.73135437033531,92744.16666666669
2025-06-06 12:00:53.65440563 +0000 UTC m=+1260.831235937,1675080053,ts-inside-payment-service-6f94c49ccd-t4k6c,3.446950761808216,0.6893618798378367,512.19921875,25.6099609375,75.99999999999999,76.0,5565.976186592725,66002.85434676235,0.6500000000000002,0.95,0.8249999999999996,0.975,0.965,0.995,0.0666666666666666,0,18.03888058091381,62.39788158178804,2681227.7
2025-06-06 12:01:53.79558059 +0000 UTC m=+1320.972410886,1675080113,ts-inside-payment-service-6f94c49ccd-t4k6c,8.884088499999622,1.7768176999999243,512.3125,25.615625,116.0,114.0,7990.57776614539,54556.500687037886,0.024,0.235,0.0349999999999999,0.2424999999999999,0.047,0.2485,0.0666666666666666,0,8.500021144176062,61.85886075254587,75194.54721194548
2025-06-06 12:02:54.016041739 +0000 UTC m=+1381.192872058,1675080174,ts-inside-payment-service-6f94c49ccd-t4k6c,13.21040548328887,2.642081096657774,512.65234375,25.6326171875,126.0,126.0,5552.322560532059,83232.1001766601,0.0244999999999999,0.205,0.0362499999999999,0.2275,0.04725,0.2455,0.1333333333333333,0,10.953106483343255,61.85868999105941,92949.76666666666
2025-06-06 12:03:53.85869696 +0000 UTC m=+1441.035527266,1675080233,ts-inside-payment-service-6f94c49ccd-t4k6c,3.9727572091748766,0.7945514418349753,512.78125,25.6390625,64.0,64.0,4693.664443664444,70152.33415233415,0.0046,0.0475,0.0048,0.04875,0.00496,0.04975,0.1333333333333333,0,9.883770255649594,61.16188554833343,99533.36666666668
2025-06-06 12:04:54.077744041 +0000 UTC m=+1501.254574345,1675080294,ts-inside-payment-service-6f94c49ccd-t4k6c,9.049874826175486,1.8099005331233555,512.71484375,25.6357421875,154.0,160.0,6753.635927760908,34762.70576953812,0.0235,0.205,0.0324999999999999,0.2275,0.0465,0.2455,0.2666666666666666,0,9.65762410586044,61.42871256816738,136505.9
2025-06-06 12:05:53.579670769 +0000 UTC m=+1560.756501072,1675080353,ts-inside-payment-service-6f94c49ccd-t4k6c,12.779001928064416,2.5558003856128835,512.97265625,25.6486328125,130.0,136.0,7865.358229433871,51604.72469128437,0.0337499999999999,0.2275,0.041875,0.2387499999999999,0.0483749999999999,0.24775,0.2666666666666666,0,15.512963121381118,62.72147459861903,3038065.066666667
2025-06-06 12:06:53.706886732 +0000 UTC m=+1620.883717039,1675080413,ts-inside-payment-service-6f94c49ccd-t4k6c,6.435129322792382,1.286996759002309,513.03125,25.651562500000004,164.0,166.0,7442.481540266373,57097.784831964665,0.03,0.09,0.0399999999999999,0.095,0.048,0.099,0.1333333333333333,0,8.960907090930604,63.04597021187841,92586.03333333334
2025-06-06 12:07:53.785685553 +0000 UTC m=+1680.962515861,1675080473,ts-inside-payment-service-6f94c49ccd-t4k6c,16.81356461804925,3.36271292360985,513.2890625,25.664453125,110.0,112.00000000000004,7398.682321141988,68771.85573105837,0.0046,0.09,0.0048,0.095,0.00496,0.099,0.1333333333333333,0,13.106816915805709,62.87572100988344,2379403.533333333
2025-06-06 12:08:54.072214172 +0000 UTC m=+1741.249044480,1675080534,ts-inside-payment-service-6f94c49ccd-t4k6c,8.040529119736854,1.6080712294949415,513.8046875,25.690234375,128.0,130.0,6005.573494935197,36999.91153182642,0.0046,0.45,0.0048,0.4749999999999999,0.00496,0.495,0.2,0,8.98766896906168,62.44132818284164,79905.7
2025-06-06 12:09:53.778312087 +0000 UTC m=+1800.955142401,1675080593,ts-inside-payment-service-6f94c49ccd-t4k6c,6.38302790001438,1.276605580002876,512.3203125,25.616015625,82.00000000000001,76.00000000000001,1740.3060696928965,41467.48009512977,0.00825,0.045,0.0091249999999999,0.0475,0.0098249999999999,0.0495,0.0666666666666666,0,8.459943290100846,62.40151636199971,107621.76666666666
2025-06-06 12:10:53.627183932 +0000 UTC m=+1860.804014233,1675080653,ts-inside-payment-service-6f94c49ccd-t4k6c,6.405877716593345,1.281147119807741,512.17578125,25.6087890625,100.0,90.0,5077.855130998565,85491.31104851996,0.0046,,0.0048,,0.00496,,0.0,0,8.562859074141539,62.38419626837363,81097.86666666667
2025-06-06 12:11:53.823422322 +0000 UTC m=+1921.000252638,1675080713,ts-inside-payment-service-6f94c49ccd-t4k6c,10.63291082238693,2.1264915496749346,512.17578125,25.6087890625,132.0,130.0,5956.092249056897,63307.820946602886,0.0325,0.095,0.0412499999999999,0.0975,0.04825,0.0995,0.0666666666666666,0,10.152004075849296,61.5821783554937,138324.36666666667
2025-06-06 12:12:53.956552487 +0000 UTC m=+1981.133382795,1675080773,ts-inside-payment-service-6f94c49ccd-t4k6c,7.146211525145945,1.4291726945526142,512.17578125,25.6087890625,120.0,122.0,12623.687858981975,82192.81045751633,0.025,0.235,0.0375,0.2424999999999999,0.0474999999999999,0.2485,0.1333333333333333,0,12.37744573388866,61.14368725277701,1900607.9
2025-06-06 12:13:53.990290129 +0000 UTC m=+2041.167120435,1675080833,ts-inside-payment-service-6f94c49ccd-t4k6c,5.2135399634076425,1.0427079926815286,511.390625,25.56953125,80.0,80.0,5891.401346139302,61549.49708840656,0.0046,,0.0048,,0.00496,,0.0666666666666666,0,9.211474090370675,61.63467531532938,86166.56666666667
2025-06-06 12:14:53.675876921 +0000 UTC m=+2100.852707225,1675080893,ts-inside-payment-service-6f94c49ccd-t4k6c,6.76119388668404,1.3523185919291631,511.15234375,25.5576171875,72.0,76.0,1682.5438712231166,52421.4276289748,0.065,0.22,0.0824999999999999,0.2349999999999999,0.0965,0.247,0.2,0,11.683599419671364,61.980882031866535,2374166.4
2025-06-06 12:15:53.6306059 +0000 UTC m=+2160.807436208,1675080953,ts-inside-payment-service-6f94c49ccd-t4k6c,5.159545405122711,1.0319090810245424,511.15234375,25.5576171875,104.0,102.0,5090.160867938645,76041.71343060232,0.0046,,0.0047999999999999,,0.00496,,0.1333333333333333,0,12.65021869277806,61.6990280012246,71492.7
2025-06-06 12:16:54.049211914 +0000 UTC m=+2221.226042221,1675081014,ts-inside-payment-service-6f94c49ccd-t4k6c,7.77840525285009,1.5556180989648585,511.28125,25.5640625,118.0,118.0,1998.5542988349348,67430.39374096437,0.0046,,0.0048,,0.00496,,0.0,0,10.589937856778898,61.10143598212859,1464190.8333333333
2025-06-06 12:17:53.915498854 +0000 UTC m=+2281.092329150,1675081073,ts-inside-payment-service-6f94c49ccd-t4k6c,3.214425567851868,0.6428336632101508,511.16015625,25.5580078125,94.0,94.0,1753.1971189181245,58353.3000146994,0.0046,,0.0048,,0.00496,,0.0666666666666666,0,12.208586351788586,60.74981368702103,108119.76666666666
2025-06-06 12:18:53.809467826 +0000 UTC m=+2340.986298140,1675081133,ts-inside-payment-service-6f94c49ccd-t4k6c,6.454766944082967,1.2909533888165934,510.515625,25.52578125,90.0,90.00000000000001,5646.213310786327,49039.618311390266,0.03,0.09,0.0399999999999999,0.095,0.048,0.099,0.0666666666666666,0,9.119736174457527,60.72971262061555,101965.4
2025-06-06 12:19:54.072510808 +0000 UTC m=+2401.249341116,1675081194,ts-inside-payment-service-6f94c49ccd-t4k6c,6.619183207484154,1.3238366414968308,510.64453125,25.5322265625,100.0,100.0,5451.307735114079,57115.26154702282,0.0325,0.095,0.0412499999999999,0.0975,0.04825,0.0995,0.1332977872567315,0,14.041777890304264,60.4222199725074,106037.56666666668
2025-06-06 12:20:54.061243872 +0000 UTC m=+2461.238074171,1675081254,ts-inside-payment-service-6f94c49ccd-t4k6c,4.528565340406059,0.9056930859942736,510.64453125,25.5322265625,124.0,126.0,6810.628250343715,95896.2878833164,0.0325,0.235,0.0412499999999999,0.2424999999999999,0.04825,0.2485,0.1333333333333333,0,9.678103396854498,60.81394682243367,139287.0
2025-06-06 12:21:53.704522888 +0000 UTC m=+2520.881353195,1675081313,ts-inside-payment-service-6f94c49ccd-t4k6c,6.538334237617798,1.307603970612068,509.515625,25.47578125,120.0,116.0,8774.216566569543,96698.16257358625,0.0046,,0.0047999999999999,,0.00496,,0.0,0,18.535370878983915,62.78314388972712,2547107.533333333
2025-06-06 12:22:53.696851682 +0000 UTC m=+2580.873681990,1675081373,ts-inside-payment-service-6f94c49ccd-t4k6c,6.1643393937288335,1.232813300505086,509.515625,25.47578125,106.0,110.0,6140.931932389219,62778.28536622506,0.0362499999999999,0.2275,0.0431249999999999,0.2387499999999999,0.048625,0.24775,0.1333333333333333,0,8.928268611180535,62.80936797514689,102925.66666666669
2025-06-06 12:23:54.065278292 +0000 UTC m=+2641.242108603,1675081434,ts-inside-payment-service-6f94c49ccd-t4k6c,7.280936603229443,1.456124582007644,509.64453125,25.4822265625,196.0,122.0,13699.103474038102,77219.08853193873,0.06,0.19,0.0799999999999999,0.2199999999999999,0.096,0.244,0.2,0,17.92343636148287,62.347433759789816,2572148.466666667
2025-06-06 12:24:54.079862417 +0000 UTC m=+2701.256692724,1675081494,ts-inside-payment-service-6f94c49ccd-t4k6c,3.3114223097621998,0.6622706193710932,509.515625,25.47578125,96.0,98.0,5045.878497605243,51461.80993193849,0.065,0.95,0.0824999999999999,0.975,0.0965,0.995,0.1333333333333333,0,8.616154759946482,61.04396254468767,63153.4
2025-06-06 12:25:53.631490535 +0000 UTC m=+2760.808320837,1675081553,ts-inside-payment-service-6f94c49ccd-t4k6c,6.547477795207686,1.3094327670513657,508.60546875,25.4302734375,92.0,92.0,7493.431025770591,52035.18191005558,0.0204999999999999,0.2125,0.0299999999999999,0.23125,0.046,0.2462499999999999,0.3333333333333333,0,15.64389934521172,60.58324805423385,394879.6
2025-06-06 12:26:53.628635277 +0000 UTC m=+2820.805465579,1675081613,ts-inside-payment-service-6f94c49ccd-t4k6c,6.14615371754984,1.2292015454566896,508.9921875,25.449609375,92.0,92.0,10742.88486416559,39949.82443171318,0.022,0.235,0.0349999999999999,0.2424999999999999,0.047,0.2485,0.2,0,8.470847084867582,60.538362177794426,80647.6
2025-06-06 12:27:53.958447129 +0000 UTC m=+2881.135277437,1675081673,ts-inside-payment-service-6f94c49ccd-t4k6c,9.836174275508096,1.967189895385581,508.1953125,25.409765625,96.0,98.0,1710.9323048277697,52825.04322383295,0.0046,,0.0048,,0.00496,,0.0,0,10.500930783755036,60.4845723095613,84616.56666666667
2025-06-06 12:28:54.057867134 +0000 UTC m=+2941.234697442,1675081734,ts-inside-payment-service-6f94c49ccd-t4k6c,6.643351891581411,0.9305287562231224,507.85546875,25.3927734375,66.0,65.99999999999999,3267.1771963412043,42711.49755371198,0.0046,0.0475,0.0047999999999999,0.04875,0.00496,0.04975,0.0666666666666666,0,10.356550932554889,61.94775430349439,558140.2
2025-06-06 12:29:53.701705173 +0000 UTC m=+3000.878535471,1675081793,ts-inside-payment-service-6f94c49ccd-t4k6c,5.050634088748547,1.0101268177497094,507.85546875,25.3927734375,112.0,110.0,1761.9641808573106,58750.66059894304,0.0046,,0.0048,,0.00496,,0.0,0,9.131355931744134,62.02969542249441,110196.83333333331
2025-06-06 12:30:53.585892232 +0000 UTC m=+3060.762722534,1675081853,ts-inside-payment-service-6f94c49ccd-t4k6c,11.666447806127875,2.333289561225575,507.85546875,25.3927734375,120.0,112.0,4821.22951501539,67925.4637717328,0.1300000000000001,0.22,0.1899999999999999,0.2349999999999999,0.238,0.247,0.3333333333333333,0,13.413430594851585,62.11392962431253,2827633.566666667
2025-06-06 12:31:54.000066053 +0000 UTC m=+3121.176896382,1675081914,ts-inside-payment-service-6f94c49ccd-t4k6c,7.150163390213179,1.4300326780426358,507.83984375,25.3919921875,100.0,102.0,425.47279734695707,452.72026530429326,0.0046,0.09,0.0047999999999999,0.095,0.00496,0.099,0.1333333333333333,0,9.217118111134903,62.07236139960993,128111.0
2025-06-06 12:32:53.880212657 +0000 UTC m=+3181.057042957,1675081973,ts-inside-payment-service-6f94c49ccd-t4k6c,7.192507708831925,1.438501541766385,506.9375,25.346875,100.0,100.0,6265.400887421319,42687.44195645444,0.0046,,0.0047999999999999,,0.00496,,0.0666666666666666,0,11.280605050628044,62.1060989904337,2129793.9
2025-06-06 12:33:53.702787226 +0000 UTC m=+3240.879617534,1675082033,ts-inside-payment-service-6f94c49ccd-t4k6c,10.856131323910065,2.171127887374978,506.890625,25.344531250000003,168.0,176.0,9708.783106234883,49888.45632041527,0.0046,0.095,0.0048,0.0975,0.00496,0.0995,0.1333333333333333,0,8.882108653404309,62.15091168337893,86949.7
2025-06-06 12:34:53.739746272 +0000 UTC m=+3300.916576590,1675082093,ts-inside-payment-service-6f94c49ccd-t4k6c,13.23270887676465,2.6465417753529303,505.234375,25.26171875,144.0,148.0,8988.43695740515,61066.42284532122,0.013,0.9,0.0189999999999999,0.9499999999999998,0.0238,0.99,0.1333333333333333,0,8.48736645761512,62.100171127403925,100820.06666666668
2025-06-06 12:35:53.828925174 +0000 UTC m=+3361.005755473,1675082153,ts-inside-payment-service-6f94c49ccd-t4k6c,11.288613766678218,2.2577227533356434,505.375,25.26875,194.0,310.0,1692.4682223487005,50670.52425219756,0.045,0.235,17.999999999999986,0.2424999999999999,27.6,0.2485,0.0666666666666666,0,9.051614543353136,62.156351656447406,146729.0
2025-06-06 12:36:54.078246016 +0000 UTC m=+3421.255076322,1675082214,ts-inside-payment-service-6f94c49ccd-t4k6c,15.884284603336848,3.1767815436902804,505.95703125,25.2978515625,192.0,340.0,11088.056680161944,48155.49754954188,0.009,0.22,0.0095,0.2349999999999999,0.0099,0.247,0.1333333333333333,0,9.09783989833467,62.11812547797969,104862.66666666669
2025-06-06 12:37:53.685174556 +0000 UTC m=+3480.862004872,1675082273,ts-inside-payment-service-6f94c49ccd-t4k6c,45.21343212024489,9.04268642404898,506.24609375,25.3123046875,300.00000000000006,450.0,6490.387877417166,90719.15639488862,10.999999999999991,0.235,20.49999999999998,0.2424999999999999,28.10000000000001,0.2485,0.0666666666666666,0,14.488587609658776,62.135909067069015,3218902.7666666666
2025-06-06 12:38:53.601282267 +0000 UTC m=+3540.778112570,1675082333,ts-inside-payment-service-6f94c49ccd-t4k6c,17.42187513207439,3.484375026414878,506.83984375,25.3419921875,200.0,222.0,7959.215365753985,67628.68818961995,0.0097499999999999,0.235,0.0362499999999999,0.2424999999999999,0.04725,0.2485,0.1333333333333333,0,12.03959386530321,61.77284575236901,108250.43333333332
2025-06-06 12:39:54.042583615 +0000 UTC m=+3601.219413927,1675082394,ts-inside-payment-service-6f94c49ccd-t4k6c,13.483241330120064,2.696648266024013,506.40234375,25.320117187500003,118.0,142.0,4645.83959146891,79955.74246520476,0.0095,0.22,0.0349999999999999,0.2349999999999999,0.047,0.247,0.2,0,13.529033640559728,61.34477110032604,2351256.7333333334
2025-06-06 12:40:53.955175222 +0000 UTC m=+3661.132005525,1675082453,ts-inside-payment-service-6f94c49ccd-t4k6c,15.42516929518389,3.084902180360847,506.0625,25.303125,166.0,184.0,19681.383681014,47015.949300237655,0.0152499999999999,0.8500000000000001,0.020125,0.925,0.0240249999999999,0.985,0.2,0,16.11440677910767,60.49918461390218,92323.83333333331
2025-06-06 12:41:53.794427166 +0000 UTC m=+3720.971257478,1675082513,ts-inside-payment-service-6f94c49ccd-t4k6c,8.672827196800405,1.7344578883082125,505.66796875,25.2833984375,98.00000000000004,100.00000000000004,14214.06094097782,63895.00345383376,0.01975,0.046875,0.0223749999999999,0.0484375,0.024475,0.0496875,0.3333333333333333,0,8.574695122101883,60.51191854189207,93259.36666666668
2025-06-06 12:42:53.912021138 +0000 UTC m=+3781.088851446,1675082573,ts-inside-payment-service-6f94c49ccd-t4k6c,11.65794144583007,2.331588289166014,505.76171875,25.2880859375,136.00000000000003,139.99999999999997,11888.796818031156,68189.75803778588,0.055,0.175,0.0774999999999999,0.2125,0.0955,0.2424999999999999,0.2666666666666666,0,15.29825453307011,60.63818446387602,91381.06666666668
2025-06-06 12:43:53.930330884 +0000 UTC m=+3841.107161192,1675082633,ts-inside-payment-service-6f94c49ccd-t4k6c,7.862157288364165,1.572355401567454,505.14453125,25.2572265625,150.0,156.00000000000003,14318.155649761868,45173.33961375412,0.0115,0.095,0.0182499999999999,0.0975,0.0236499999999999,0.0995,0.0666666666666666,0,9.315428280843708,60.751179778912665,114526.73333333334
2025-06-06 12:44:53.97796788 +0000 UTC m=+3901.154798171,1675082693,ts-inside-payment-service-6f94c49ccd-t4k6c,65.82974461119545,13.16594892223909,505.23828125,25.2619140625,144.0,144.0,9819.054413386082,53375.44587846164,0.045,2.05,0.6999999999999996,2.275,0.94,2.455,0.1333333333333333,0,22.13504823182868,63.19470346658015,3568211.2333333334
2025-06-06 12:45:53.685478611 +0000 UTC m=+3960.862308914,1675082753,ts-inside-payment-service-6f94c49ccd-t4k6c,13.437442765510214,2.687382807526532,505.3828125,25.269140625,94.0,94.0,5249.788417361866,49241.990085842095,0.0325,0.475,0.0412499999999999,0.4875,0.04825,0.4975,0.1333333333333333,0,8.21650925413595,63.22114710248251,81605.56666666667
2025-06-06 12:46:53.765162383 +0000 UTC m=+4020.941992682,1675082813,ts-inside-payment-service-6f94c49ccd-t4k6c,7.314644377191866,1.4628919302243637,505.26953125,25.2634765625,114.0,116.0,4344.809733367849,52671.75770126844,0.0115,0.095,0.0182499999999999,0.0975,0.0236499999999999,0.0995,0.0666666666666666,0,18.11986199286386,62.756187969365385,1950215.1333333333
2025-06-06 12:47:53.932759771 +0000 UTC m=+4081.109590079,1675082873,ts-inside-payment-service-6f94c49ccd-t4k6c,5.344827398550064,1.0689161521380686,505.26953125,25.2634765625,138.0,132.00000000000003,9770.803291203663,3552.4641615064893,0.0115,0.235,0.0182499999999999,0.2424999999999999,0.0236499999999999,0.2485,0.0666666666666666,0,8.416867571648456,62.174647529996086,99310.23333333334
2025-06-06 12:48:54.056575467 +0000 UTC m=+4141.233405777,1675082934,ts-inside-payment-service-6f94c49ccd-t4k6c,11.798016873649235,2.359545253199104,504.62890625,25.2314453125,124.0,122.0,5844.100657326871,54318.10636743908,0.0046,,0.0048,,0.00496,,0.0,0,11.914408710999504,62.18152677845039,75062.9
2025-06-06 12:49:53.805777167 +0000 UTC m=+4200.982607474,1675082993,ts-inside-payment-service-6f94c49ccd-t4k6c,3.2957546208568145,0.6591070487832696,504.171875,25.20859375,80.0,80.00000000000001,1726.9734487941028,56792.67158090603,0.0046,,0.0047999999999999,,0.00496,,0.0,0,8.726255087998547,61.13263654515361,61275.86666666667
2025-06-06 12:50:53.791443621 +0000 UTC m=+4260.968273946,1675083053,ts-inside-payment-service-6f94c49ccd-t4k6c,10.184229569276813,2.0367609186682047,504.30078125,25.2150390625,102.00000000000004,104.0,2134.7973206270285,55439.127132104135,0.03,0.235,0.0399999999999999,0.2424999999999999,0.048,0.2485,0.0666666666666666,0,9.726868516231102,60.70939200372748,78643.86666666667
2025-06-06 12:51:53.86299157 +0000 UTC m=+4321.039821881,1675083113,ts-inside-payment-service-6f94c49ccd-t4k6c,5.5949403720590976,1.1189385842933892,504.30078125,25.2150390625,70.0,68.0,3335.4394231455703,56912.90069251089,0.0046,0.095,0.0047999999999999,0.0975,0.00496,0.0995,0.0666666666666666,0,13.664914754513736,61.82400101481112,2257727.2
