Time,TimeStamp,PodName,CpuUsage(m),CpuUsageRate(%),MemoryUsage(Mi),MemoryUsageRate(%),SyscallRead,SyscallWrite,NetworkReceiveBytes,NetworkTransmitBytes,PodClientLatencyP90(s),PodServerLatencyP90(s),PodClientLatencyP95(s),PodServerLatencyP95(s),PodClientLatencyP99(s),PodServerLatencyP99(s),PodWorkload(Ops),PodSuccessRate(%),NodeCpuUsageRate(%),NodeMemoryUsageRate(%),NodeNetworkReceiveBytes
2025-06-06 11:49:54.613649268 +0000 UTC m=+601.790479569,1675079394,ts-route-service-b6c59fb57-dz9bw,6.70765190000111,1.341530380000222,442.78125,22.1390625,182.0,156.0,4187.590187590187,6732.705203293438,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.6,0,8.360509931767101,59.354009296743214,77353.96666666666
2025-06-06 11:50:54.327800534 +0000 UTC m=+661.504630835,1675079454,ts-route-service-b6c59fb57-dz9bw,10.923182429085012,2.1845925313383656,442.70703125,22.1353515625,314.0,254.0,4166.9231177375705,37449.03698201305,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.02485,0.6,0,12.51694915227679,60.358184415087024,87999.46666666666
2025-06-06 11:51:54.444590379 +0000 UTC m=+721.621420682,1675079514,ts-route-service-b6c59fb57-dz9bw,8.789077588481709,1.7577393207678296,442.8359375,22.141796875,396.0,328.0,6227.69294692012,70026.33219071361,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.2666666666666666,0,15.933520397301605,62.09036453918183,3854042.5
2025-06-06 11:52:54.333890602 +0000 UTC m=+781.510720911,1675079574,ts-route-service-b6c59fb57-dz9bw,16.46182172511011,3.2922900521177656,442.7109375,22.135546875,300.0,248.0,4451.0589141316905,50164.189449364654,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.02485,0.4666666666666667,0,12.757219069941929,62.20287196425718,72207.63333333333
2025-06-06 11:53:54.341941514 +0000 UTC m=+841.518771821,1675079634,ts-route-service-b6c59fb57-dz9bw,9.183376741418506,1.8365915086275053,441.76171875,22.0880859375,400.0,336.0,4795.4200328008255,75575.16855980076,0.0375,0.0275,0.04375,0.0387499999999999,0.0487499999999999,0.04775,0.4666666666666667,0,11.296928327355326,61.68805047709539,1529683.3333333333
2025-06-06 11:54:54.433972431 +0000 UTC m=+901.610802739,1675079694,ts-route-service-b6c59fb57-dz9bw,9.32496317049493,1.8649926340989864,441.75390625,22.0876953125,332.0,288.0,5132.201553187647,43703.3893203299,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.02485,0.8,0,12.418965297887208,60.55941462962443,77942.43333333333
2025-06-06 11:55:54.514277331 +0000 UTC m=+961.691107642,1675079754,ts-route-service-b6c59fb57-dz9bw,5.886535238345381,1.1772775245784193,441.75390625,22.0876953125,278.0,228.0,3445.808509357886,41327.73665523259,0.0046,0.0235,0.0047999999999999,0.02425,0.00496,0.0248499999999999,0.4666666666666667,0,9.386924446780275,60.5677819424607,64826.76666666667
2025-06-06 11:56:54.395402529 +0000 UTC m=+1021.572232830,1675079814,ts-route-service-b6c59fb57-dz9bw,7.068397449999964,1.4136794899999927,441.765625,22.08828125,264.00000000000006,218.0,5257.844602166604,63028.95031751961,0.0375,0.0247272727272727,0.04375,0.0349999999999999,0.0487499999999999,0.047,0.7999999999999999,0,11.46340430966064,60.585370375565496,88091.9
2025-06-06 11:57:54.133821734 +0000 UTC m=+1081.310652033,1675079874,ts-route-service-b6c59fb57-dz9bw,10.134326933334098,2.0267758133334866,441.765625,22.08828125,452.0,396.0,6916.650136866743,58179.8706708454,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,1.2,0,8.937648254800068,60.60034859737735,102133.63333333332
2025-06-06 11:58:54.419990212 +0000 UTC m=+1141.596820518,1675079934,ts-route-service-b6c59fb57-dz9bw,10.597909466956049,2.1195818933912087,442.5390625,22.126953125,489.96733551096594,423.97173521765217,3659.672681493915,41256.69923865476,0.007,0.0235,0.0084999999999999,0.02425,0.0096999999999999,0.02485,1.0666666666666669,0,18.02738553704821,62.27071306337568,2708830.466666667
2025-06-06 11:59:54.486084318 +0000 UTC m=+1201.662914636,1675079994,ts-route-service-b6c59fb57-dz9bw,7.894966100001,1.5789932200002,442.0390625,22.101953125,438.0,372.0,4278.780819258396,45611.40231670226,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.02485,0.6666666666666666,0,9.510489510455375,62.73135437033531,92744.16666666669
2025-06-06 12:00:54.28330525 +0000 UTC m=+1261.460135551,1675080054,ts-route-service-b6c59fb57-dz9bw,8.061222471542482,1.612209734737442,442.0390625,22.101953125,392.0,321.99999999999994,5271.62656107219,51843.892780993,0.0046,0.0299999999999999,0.0048,0.0399999999999999,0.00496,0.048,0.8666666666666667,0,18.03888058091381,62.39788158178804,2681227.7
2025-06-06 12:01:54.261314175 +0000 UTC m=+1321.438144483,1675080114,ts-route-service-b6c59fb57-dz9bw,8.125410193202743,1.6250114266484723,442.0390625,22.101953125,332.0,264.0,3775.666074600355,39559.85790408526,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.02485,0.8666666666666667,0,8.500021144176062,61.85886075254587,75194.54721194548
2025-06-06 12:02:54.509195666 +0000 UTC m=+1381.686025984,1675080174,ts-route-service-b6c59fb57-dz9bw,16.946901883070787,3.3893118492537697,442.0390625,22.101953125,302.0,244.0,6126.089417091114,74090.15280135823,0.0046,0.065,0.0048,0.0824999999999999,0.00496,0.0965,0.3333333333333333,0,10.953106483343255,61.85868999105941,92949.76666666666
2025-06-06 12:03:54.32924871 +0000 UTC m=+1441.506079011,1675080234,ts-route-service-b6c59fb57-dz9bw,11.164774707784144,2.2328191542150697,442.0390625,22.101953125,370.0,312.0,6903.910969793323,48392.81399046105,0.07,0.0235,0.0849999999999999,0.02425,0.097,0.02485,0.7999999999999999,0,9.883770255649594,61.16188554833343,99533.36666666668
2025-06-06 12:04:54.401792729 +0000 UTC m=+1501.578623014,1675080294,ts-route-service-b6c59fb57-dz9bw,7.303897574999496,1.4607795149998992,442.0390625,22.101953125,406.0,353.99999999999994,51398.145169936746,46027.44719631178,0.035,0.0232631578947368,0.0424999999999999,0.0241315789473684,0.0485,0.0248263157894736,1.2666666666666666,0,9.65762410586044,61.42871256816738,136505.9
2025-06-06 12:05:54.272864341 +0000 UTC m=+1561.449694655,1675080354,ts-route-service-b6c59fb57-dz9bw,20.298966411555917,4.059793282311182,441.1640625,22.058203125,551.9999999999999,484.0000000000001,6658.84018641968,45730.16341218807,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.8,0,15.512963121381118,62.72147459861903,3038065.066666667
2025-06-06 12:06:54.222588337 +0000 UTC m=+1621.399418645,1675080414,ts-route-service-b6c59fb57-dz9bw,11.552680096986288,2.310437073108371,441.25390625,22.0626953125,340.0,300.0,5562.085538723611,47083.105189511465,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.02485,0.4666666666666667,0,8.960907090930604,63.04597021187841,92586.03333333334
2025-06-06 12:07:54.298492467 +0000 UTC m=+1681.475322770,1675080474,ts-route-service-b6c59fb57-dz9bw,6.109768689416068,1.221898986865817,441.25390625,22.0626953125,202.0,179.99999999999997,2924.936294139061,46705.02366217692,0.0175,0.035,0.02125,0.0425,0.0242499999999999,0.0485,0.5333333333333333,0,13.106816915805709,62.87572100988344,2379403.533333333
2025-06-06 12:08:54.444295829 +0000 UTC m=+1741.621126137,1675080534,ts-route-service-b6c59fb57-dz9bw,20.707855055102492,4.141571011020499,441.234375,22.06171875,370.0,314.0,4140.877408774088,53662.07462074621,0.0046,0.0235,0.0048,0.02425,0.00496,0.0248499999999999,0.3333333333333333,0,8.98766896906168,62.44132818284164,79905.7
2025-06-06 12:09:54.43739194 +0000 UTC m=+1801.614222254,1675080594,ts-route-service-b6c59fb57-dz9bw,11.054682170007467,2.210936434001494,440.5859375,22.029296875,236.0,192.0,0.0,0.0,0.0046,0.04,0.0048,0.0449999999999999,0.00496,0.049,0.2666666666666666,0,8.459943290100846,62.40151636199971,107621.76666666666
2025-06-06 12:10:54.140410503 +0000 UTC m=+1861.317240808,1675080654,ts-route-service-b6c59fb57-dz9bw,8.984283627940904,1.7967808372030245,441.23046875,22.0615234375,300.0,240.0,6091.003820771101,49219.72907259465,0.0046,0.0235,0.0048,0.02425,0.00496,0.0248499999999999,0.6,0,8.562859074141539,62.38419626837363,81097.86666666667
2025-06-06 12:11:54.333830771 +0000 UTC m=+1921.510661096,1675080714,ts-route-service-b6c59fb57-dz9bw,18.715016531667008,3.743003306333401,440.49609375,22.0248046875,422.0,360.0,6171.961125616478,51918.84247171453,0.016,0.0849999999999999,0.0204999999999999,0.3374999999999999,0.0241,0.4674999999999998,1.0,0,10.152004075849296,61.5821783554937,138324.36666666667
2025-06-06 12:12:54.410047038 +0000 UTC m=+1981.586877341,1675080774,ts-route-service-b6c59fb57-dz9bw,5.263687189422555,1.0526928627112888,439.98046875,21.9990234375,170.0,139.99999999999997,2310.165843777693,39348.39853145968,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.6,0,12.37744573388866,61.14368725277701,1900607.9
2025-06-06 12:13:54.412881705 +0000 UTC m=+2041.589712021,1675080834,ts-route-service-b6c59fb57-dz9bw,19.1863478669488,3.837194316578029,439.23046875,21.9615234375,350.00000000000006,311.99999999999994,5482.742537313433,55413.36287313433,0.0046,0.055,0.0048,0.0774999999999999,0.00496,0.0955,0.3999999999999999,0,9.211474090370675,61.63467531532938,86166.56666666667
2025-06-06 12:14:54.449714146 +0000 UTC m=+2101.626544456,1675080894,ts-route-service-b6c59fb57-dz9bw,3.9736765810907846,0.7946992639900581,439.34375,21.9671875,260.0,220.0,2798.804780876494,41700.55262819689,0.0046,0.0235,0.0047999999999999,0.02425,0.0049599999999999,0.02485,0.2000933769092243,0,11.683599419671364,61.980882031866535,2374166.4
2025-06-06 12:15:54.11070127 +0000 UTC m=+2161.287531560,1675080954,ts-route-service-b6c59fb57-dz9bw,6.20014267714015,1.2399781492702748,439.34375,21.9671875,158.0,132.0,3152.1454000374742,57903.03541315346,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.0248499999999999,0.5333333333333333,0,12.65021869277806,61.6990280012246,71492.7
2025-06-06 12:16:54.462633895 +0000 UTC m=+2221.639464206,1675081014,ts-route-service-b6c59fb57-dz9bw,8.907984814332233,1.7815969628664463,440.2734375,22.013671875,302.0,264.0,1981.8453406871197,36209.46799954039,0.0046,0.0433333333333333,0.0048,0.0466666666666666,0.00496,0.0493333333333333,0.7333333333333333,0,10.589937856778898,61.10143598212859,1464190.8333333333
2025-06-06 12:17:54.28842568 +0000 UTC m=+2281.465255973,1675081074,ts-route-service-b6c59fb57-dz9bw,16.451888556442615,3.290309866350817,439.52734375,21.976367187500003,460.0000000000001,408.0,5206.06644198363,32551.853635050556,0.007,0.0235,0.0084999999999999,0.02425,0.0096999999999999,0.02485,0.7333333333333333,0,12.208586351788586,60.74981368702103,108119.76666666666
2025-06-06 12:18:54.549661606 +0000 UTC m=+2341.726491911,1675081134,ts-route-service-b6c59fb57-dz9bw,15.583439172135616,3.116687834427123,439.6796875,21.983984375,374.0,312.0,6631.551038444543,12820.150243040212,0.007,0.0247272727272727,0.0084999999999999,0.0349999999999999,0.0096999999999999,0.047,0.5333333333333333,0,9.119736174457527,60.72971262061555,101965.4
2025-06-06 12:19:54.467495935 +0000 UTC m=+2401.644326239,1675081194,ts-route-service-b6c59fb57-dz9bw,15.89627438243033,3.179185800916924,440.32421875,22.0162109375,402.0,338.0,4286.655156979346,44965.98247969819,0.0046,0.0235,0.0048,0.02425,0.00496,0.0248499999999999,0.4666666666666667,0,14.041777890304264,60.4222199725074,106037.56666666668
2025-06-06 12:20:54.525281895 +0000 UTC m=+2461.702112199,1675081254,ts-route-service-b6c59fb57-dz9bw,42.72925598464107,8.54550425590853,440.19140625,22.0095703125,595.9999999999999,438.0,6043.659488056431,72911.2916154545,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.2666666666666666,0,9.678103396854498,60.81394682243367,139287.0
2025-06-06 12:21:54.300819021 +0000 UTC m=+2521.477649323,1675081314,ts-route-service-b6c59fb57-dz9bw,5.026669250000282,1.0053338500000564,440.19140625,22.0095703125,256.0,214.0,3080.399619410086,38780.62559467174,0.0046,0.0235,0.0048,0.02425,0.00496,0.0248499999999999,0.2666666666666666,0,18.535370878983915,62.78314388972712,2547107.533333333
2025-06-06 12:22:54.239496848 +0000 UTC m=+2581.416327150,1675081374,ts-route-service-b6c59fb57-dz9bw,8.532642500897069,1.7064559880136911,440.1875,22.009375,356.0,312.0,4777.733643534018,41194.34829484196,0.0046,0.3250000000000001,0.0048,0.4124999999999998,0.00496,0.4825,0.2666666666666666,0,8.928268611180535,62.80936797514689,102925.66666666669
2025-06-06 12:23:54.507507859 +0000 UTC m=+2641.684338162,1675081434,ts-route-service-b6c59fb57-dz9bw,16.347865057850342,3.2695730115700683,439.67578125,21.9837890625,504.0,528.0,4607.78075463273,39714.27774056709,16.000000000000007,0.0235,22.999999999999982,0.02425,28.600000000000005,0.02485,0.1333333333333333,0,17.92343636148287,62.347433759789816,2572148.466666667
2025-06-06 12:24:54.489049147 +0000 UTC m=+2701.665879447,1675081494,ts-route-service-b6c59fb57-dz9bw,8.300586955007534,1.6600513465781956,439.80078125,21.9900390625,232.0,334.0,1485.874217978268,38998.551201843926,20.0,,25.0,,28.999999999999996,,0.0,0,8.616154759946482,61.04396254468767,63153.4
2025-06-06 12:25:54.300193774 +0000 UTC m=+2761.477024074,1675081554,ts-route-service-b6c59fb57-dz9bw,1.3700456666678442,0.2740091333335688,440.30078125,22.0150390625,188.00000000000003,268.0,1133.4358974358977,30232.97435897436,0.04,0.045,0.0449999999999999,0.0475,0.049,0.0495,0.1333333333333333,0,15.64389934521172,60.58324805423385,394879.6
2025-06-06 12:26:54.060187962 +0000 UTC m=+2821.237018278,1675081614,ts-route-service-b6c59fb57-dz9bw,7.443285880580513,1.488657176116102,439.4921875,21.974609375,230.0,206.0,2171.854693978588,38415.31035336346,0.0075,0.0235,0.00875,0.02425,0.0097499999999999,0.02485,0.5333333333333333,0,8.470847084867582,60.538362177794426,80647.6
2025-06-06 12:27:54.470960668 +0000 UTC m=+2881.647790966,1675081674,ts-route-service-b6c59fb57-dz9bw,8.220089500611135,1.643943542976618,441.31640625,22.0658203125,266.0,226.0,3039.4851100781525,34441.078816979105,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.6,0,10.500930783755036,60.4845723095613,84616.56666666667
2025-06-06 12:28:54.394051264 +0000 UTC m=+2941.570881570,1675081734,ts-route-service-b6c59fb57-dz9bw,28.083941658964203,5.61678833179284,441.53125,22.0765625,279.99999999999994,250.00000000000009,5066.416334193851,42555.679417977,0.035,0.0235,0.0424999999999999,0.02425,0.0485,0.02485,0.9333333333333332,0,10.356550932554889,61.94775430349439,558140.2
2025-06-06 12:29:54.335559529 +0000 UTC m=+3001.512389830,1675081794,ts-route-service-b6c59fb57-dz9bw,11.11867881918402,2.223735763836804,441.53125,22.0765625,462.0000000000001,396.0,7872.4861636254045,76620.96553235794,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.02485,0.6666666666666666,0,9.131355931744134,62.02969542249441,110196.83333333331
2025-06-06 12:30:54.062081858 +0000 UTC m=+3061.238912144,1675081854,ts-route-service-b6c59fb57-dz9bw,8.937320836621995,1.787384533350982,442.3046875,22.115234375,240.0,202.0,4955.411054342778,53154.048614336585,0.0046,0.0235,0.0047999999999999,0.02425,0.00496,0.02485,0.1333333333333333,0,13.413430594851585,62.11392962431253,2827633.566666667
2025-06-06 12:31:54.365914576 +0000 UTC m=+3121.542744887,1675081914,ts-route-service-b6c59fb57-dz9bw,13.934691484160188,2.7868203205782227,442.3046875,22.115234375,644.0,566.0,6423.28398384926,49875.03364737551,0.0075,0.0235,0.00875,0.02425,0.0097499999999999,0.0248499999999999,0.3333333333333333,0,9.217118111134903,62.07236139960993,128111.0
2025-06-06 12:32:54.341901681 +0000 UTC m=+3181.518731984,1675081974,ts-route-service-b6c59fb57-dz9bw,8.021887809269746,1.604377561853949,442.3046875,22.115234375,330.0,284.0,4133.462578439876,63424.97831743279,0.07,0.0275,0.0849999999999999,0.0387499999999999,0.097,0.04775,0.5333333333333333,0,11.280605050628044,62.1060989904337,2129793.9
2025-06-06 12:33:54.350887756 +0000 UTC m=+3241.527718056,1675082034,ts-route-service-b6c59fb57-dz9bw,12.933332103030905,2.5866065454546656,442.69140625,22.1345703125,422.0,358.0,4543.228819212808,47269.979986657774,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.7999999999999999,0,8.882108653404309,62.15091168337893,86949.7
2025-06-06 12:34:54.286083679 +0000 UTC m=+3301.462914005,1675082094,ts-route-service-b6c59fb57-dz9bw,11.678858174172282,2.3357716348344564,442.640625,22.13203125,460.0,394.0000000000001,6797.599359829287,41638.14350493465,0.075,0.02325,0.0875,0.024125,0.0974999999999999,0.024825,0.1333333333333333,0,8.48736645761512,62.100171127403925,100820.06666666668
2025-06-06 12:35:54.329957515 +0000 UTC m=+3361.506787838,1675082154,ts-route-service-b6c59fb57-dz9bw,11.688138377222492,2.3376276754444985,442.640625,22.13203125,292.0,246.0,42856.60144544333,64334.9638639168,0.0375,0.0235,0.04375,0.02425,0.0487499999999999,0.02485,0.5333333333333333,0,9.051614543353136,62.156351656447406,146729.0
2025-06-06 12:36:54.414788984 +0000 UTC m=+3421.591619287,1675082214,ts-route-service-b6c59fb57-dz9bw,21.661019290563186,4.332203858112638,442.8984375,22.144921875,422.0,366.0,4710.894288732832,46081.53626250699,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.0248499999999999,1.2666666666666666,0,9.09783989833467,62.11812547797969,104862.66666666669
2025-06-06 12:37:54.428623903 +0000 UTC m=+3481.605454210,1675082274,ts-route-service-b6c59fb57-dz9bw,9.257477089667464,1.8514954179334928,442.67578125,22.1337890625,276.0,232.0,4096.580067517981,47867.60604726259,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.6666666666666666,0,14.488587609658776,62.135909067069015,3218902.7666666666
2025-06-06 12:38:54.050920799 +0000 UTC m=+3541.227751102,1675082334,ts-route-service-b6c59fb57-dz9bw,13.251415789013825,2.6501772788251743,442.8046875,22.140234375,432.0,370.00000000000006,10723.412737964716,74474.33469550483,0.0046,0.0235,0.0048,0.02425,0.00496,0.02485,0.7333333333333333,0,12.03959386530321,61.77284575236901,108250.43333333332
2025-06-06 12:39:54.467401369 +0000 UTC m=+3601.644231690,1675082394,ts-route-service-b6c59fb57-dz9bw,7.239735066665768,1.4479470133331536,442.8046875,22.140234375,414.0,354.0,2588.7735486351403,6297.347174163783,0.0175,0.0235,0.02125,0.02425,0.0242499999999999,0.02485,0.6,0,13.529033640559728,61.34477110032604,2351256.7333333334
2025-06-06 12:40:54.280242585 +0000 UTC m=+3661.457072888,1675082454,ts-route-service-b6c59fb57-dz9bw,7.812967626173008,1.562593525234602,441.79296875,22.0896484375,362.0,305.99999999999994,3614.373589414524,57066.42474664778,0.0075,0.0235,0.00875,0.02425,0.0097499999999999,0.02485,0.2666666666666666,0,16.11440677910767,60.49918461390218,92323.83333333331
2025-06-06 12:41:54.419384708 +0000 UTC m=+3721.596215015,1675082514,ts-route-service-b6c59fb57-dz9bw,7.136711547127048,1.427255512755197,441.79296875,22.0896484375,360.0,312.0,5118.692105626988,48420.019355730685,0.0175,0.0375,0.02125,0.0624999999999999,0.0242499999999999,0.0925,1.2,0,8.574695122101883,60.51191854189207,93259.36666666668
2025-06-06 12:42:54.430956014 +0000 UTC m=+3781.607786328,1675082574,ts-route-service-b6c59fb57-dz9bw,21.062956625433404,4.212591325086681,441.79296875,22.0896484375,324.0,258.0,1695.15306122449,50076.445578231294,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.02485,1.4,0,15.29825453307011,60.63818446387602,91381.06666666668
2025-06-06 12:43:54.398872096 +0000 UTC m=+3841.575702411,1675082634,ts-route-service-b6c59fb57-dz9bw,10.611370381152788,2.122229137551096,441.79296875,22.0896484375,428.0,360.00000000000006,5166.76951558161,38966.52267818574,0.016,0.0235,0.0204999999999999,0.02425,0.0241,0.0248499999999999,0.4666666666666667,0,9.315428280843708,60.751179778912665,114526.73333333334
2025-06-06 12:44:54.333895227 +0000 UTC m=+3901.510725531,1675082694,ts-route-service-b6c59fb57-dz9bw,4.270406850000086,0.8540813700000172,441.79296875,22.0896484375,336.0,290.0,3262.632563942608,55660.01247660636,0.0046,0.0599999999999999,0.0048,0.0799999999999999,0.00496,0.096,1.0,0,22.13504823182868,63.19470346658015,3568211.2333333334
2025-06-06 12:45:54.418959473 +0000 UTC m=+3961.595789782,1675082754,ts-route-service-b6c59fb57-dz9bw,12.369739424391502,2.473896922927844,435.86328125,21.7931640625,281.99999999999994,224.00000000000009,3172.8502837189003,37743.12527280664,0.0046,0.375,0.0048,0.4375,0.00496,0.4874999999999999,0.9333333333333332,0,8.21650925413595,63.22114710248251,81605.56666666667
2025-06-06 12:46:54.244089124 +0000 UTC m=+4021.420919430,1675082814,ts-route-service-b6c59fb57-dz9bw,2.5739592000017333,0.5147918400003466,435.86328125,21.7931640625,236.0,202.0,2358.9672094579523,35770.075842070044,0.0046,0.04,0.0048,0.0449999999999999,0.00496,0.049,0.5333333333333333,0,18.11986199286386,62.756187969365385,1950215.1333333333
2025-06-06 12:47:54.428020176 +0000 UTC m=+4081.604850484,1675082874,ts-route-service-b6c59fb57-dz9bw,7.275990765986221,1.4551330378333105,435.86328125,21.7931640625,244.0,202.00000000000009,1844.80199953136,3447.9418886198546,0.0046,0.0235,0.0048,0.02425,0.00496,0.0248499999999999,0.3333333333333333,0,8.416867571648456,62.174647529996086,99310.23333333334
2025-06-06 12:48:54.426537573 +0000 UTC m=+4141.603367891,1675082934,ts-route-service-b6c59fb57-dz9bw,6.30957909948353,1.2619158198967058,435.86328125,21.7931640625,186.0,156.0,3594.548053804666,42843.06972512834,0.0046,,0.0048,,0.00496,,0.0,0,11.914408710999504,62.18152677845039,75062.9
2025-06-06 12:49:54.525590238 +0000 UTC m=+4201.702420538,1675082994,ts-route-service-b6c59fb57-dz9bw,3.261129910397377,0.6522259820794754,435.86328125,21.7931640625,60.0,58.000000000000014,1536.9658435605502,43570.60476120065,0.0046,0.0235,0.0047999999999999,0.02425,0.00496,0.0248499999999999,0.6666666666666666,0,8.726255087998547,61.13263654515361,61275.86666666667
2025-06-06 12:50:54.284449666 +0000 UTC m=+4261.461279992,1675083054,ts-route-service-b6c59fb57-dz9bw,44.50251559051743,8.90010649795752,435.86328125,21.7931640625,312.0,258.00000000000006,3419.7419900602727,36811.30379612985,0.0046,0.0235,0.0048,0.02425,0.00496,0.0248499999999999,0.2,0,9.726868516231102,60.70939200372748,78643.86666666667
2025-06-06 12:51:54.386834704 +0000 UTC m=+4321.563665007,1675083114,ts-route-service-b6c59fb57-dz9bw,20.551090049282724,4.110034969453528,435.86328125,21.7931640625,352.0,290.0,5985.168749270115,44507.35723461404,0.0175,0.0235,0.02125,0.02425,0.0242499999999999,0.02485,0.7333333333333333,0,13.664914754513736,61.82400101481112,2257727.2
2025-06-06 12:52:54.417391995 +0000 UTC m=+4381.594222300,1675083174,ts-route-service-b6c59fb57-dz9bw,14.058867264032692,2.8117734528065386,435.86328125,21.7931640625,480.0,408.0,7697.368421052632,55023.18634423897,0.016,0.0232692307692307,0.0204999999999999,0.0241346153846153,0.0241,0.024826923076923,0.9333333333333332,0,9.456774466593842,61.852884100519965,103621.56666666668
